84	681.224898
93	1105.663947
94	12700.159652
95	1253.623855
96	494.75
103	3204.54141
105	39073.538233
106	3637.851419
117	907.027244
118	2122.198513
120	1180.635531
130	829.605769
131	837.65186
132	4123.808255
134	6042.430403
135	686.14993
136	3041.484616
146	25978.951923
147	2923.63457
148	763.793449
158	3196.076682
159	582.579214
160	2693.123855
174	892.667675
176	2662.659341
184	3859.591378
185	652.691434
186	17851.924679
187	3394.960116
188	395353.821045
189	94306.918081
190	21811.349017
191	20862.739225
192	8946.457876
193	3771.968098
194	3874.807463
202	17924.283654
203	2791.309066
204	1098.134615
218	1066.307153
219	690.160811
230	833.309925
231	1574.129808
281	2680.204441
282	625.84872
295	688.296635
321	3622.432005
322	677.567678
323	483325.527048
324	32303.213291
