94.066395	1737.148220
105.071823	1102.018790
136.078041	4361.522648
146.098605	1810.823142
158.098262	1789.037268
184.113759	1784.818692
186.129049	10231.244589
187.132124	1505.943383
188.108803	2161.831800
188.144314	4717.062113
189.142306	2501.825820
202.124294	1325.419698
219.150970	989.864040
231.151721	5960.168537
232.155074	1089.060565
295.182623	497.300821
321.198251	1691.586791
322.201486	667.362423
322.596069	383.492454
323.213981	300430.252445
323.927855	9622.511274
324.217074	67703.170003
325.220105	7227.298960
325.672753	6578.180257
326.224402	5671.780525
326.852183	4272.306215
327.450404	3336.814259
328.039025	2669.644930
328.627588	2197.415135
329.200284	997.286765
329.272426	833.445024
333.199476	1051.621233
337.193334	1361.012031
339.208616	1315.479007
